text,polarity
هذا المنتج لا يقوم بتقطيع الخضراوات بل يقوم بعصرها و هذا يدمرها ويجعلها غير قابله للاستعمال و هو ما اتضح من الاستعمال الفعلى له مع زوجتى و امى و هى مشتريات اتضح لى انها غير مفيده على الاطلاق,-1.0
"If you need cake pop maker and you don't need the stand and sticks , then it's ok to buy this one.",-1.0
هذه السلعة رائعة جدا وسعرها رائع جدا ومناسب وانصح لآصدقائي بشراء هذه السلعة الجميلة والرائعة والجيدة.,1.0
There should be a plastic or rubber handle so it will not be hot to the hands when cooking. That us the only disadvantage i saw when i used the product.,1.0
جيدة و أنصح بها,1.0
جيد ولكني كنت اعتقده أكبر في الحجم,1.0
ممتازة وسريعة وموفرة للوقت والخامة جيد جدا وسيتم اختبار عمر البطارية و اداه التقليب .,1.0
طبقة السيراميك رديئة وفيها خدوش واضحة,-1.0
ممتازة وسلهة الاستعمال ومفيدة للجميع اتمنى من الجميع تجربته وسلعه ممتازة,1.0
سلعة رديئة جدا و بطيئة جدا  و غير متزنة عند التشغيل و يجب أن يتم تشغيلها مرة ثم يعاد تشغيلها بعد فترة و لا تعمل إلا ثلاثة غزل فى المرة الواحدة و الغزل صغير جداو,-1.0
بصراحه الشاحن روعه وغير متوفر في اغلب المحلات واصلي من أبل بطول مترين,1.0
خفيف وسهل اﻻستخدام,1.0
تشغل الفلاشات ال 8 جيجا جيدا ولكن أكبر من كده صعب,1.0
محتاج البطارية ضروري جدا جدا,-1.0
يعمل جيدا!!!,1.0
السلعة من أسوء السلع تقيما وانصح بعدم شراءها لأنها بتتلف بسرعة وسعرها عالى الثمن وردية المنتج بانصح عدم الشراء,-1.0
السلعة سيئة جداْ جداً,-1.0
انصح به للشراء,1.0
رائعه جداً هذه البطاريه وعمليه وغطائها الخارجي صلب وجودته عاليه ، سعتها جيده جداً ، جربتها في شحن تابلت nexus7 قوة بطاريته ٤٢٣٠ و هاتف huawei g600 قوة بطاريته ١٥٠٠ و راوتر ميني هواوي قوة بطاريته ٣٠٠٠ واظلت هذه البطاريبه سعتها للنصف ،، سلبياتها طول فترة الشحن لان هناك تحذير ان لا يتم اعادة شحنها الا بقوة ١امبير واعادة شحنها تستغرق ١٥ساعه وايضاً وصلة الشحن هي mini usb  والان اغلب الاجهزه micro usb,1.0
انصح الجميع بشرائه واتمنا ان يتم توفيرة باسرع وقت,1.0
جيدة ولكن حجمها كبير مقارنة بعدد مرات الشحن,1.0
يفقد شحنه بسرعه، لا يؤدي الغرض منه,-1.0
Good  charge  4 time,1.0
NOT CHARGING AND VERY SLOW VERY BAD QUALITY,-1.0
"Hi...  i bought ths item just a week ago, as we see that there are 8 accessories aside from the power bank itself, just confused to see that there are only 5 accessories instead of 8 + the power bank..  ;(",-1.0
المنتج شكله حلو وبسيط بس ملوش اى نفع,-1.0
المنتج حلو اوى ومفيد,1.0
المنتج يعتبر ممتاز من ناحية الجودة  والتصميم,1.0
graet product. works easy and looking nice in your hands.,1.0
Mavala Eye-Lite Double Lash,1.0
باودر ميبلين جميل ورائع وسهل التوزيع ومناسبة لجميع الاوقات النهارية او الليلة انصح باسعمالها وحتكون افضل نوعية عندي,1.0
كريم اساس اكثر من رائع وسلس وسهل التوزيع ويجعل البشرة اكثر من طبيعية وناعمة جربت انواع كثيرة بس هو الاول,1.0
"very very good , i like it and always use it جيده جدا لا استغني عنها ..شكرا للبائع لتوفير هذه السلعه",1.0
According to the price it's very nice. Eyeshadow I like too much.only powder is no cost even to try,1.0
كتير حلوين وكيوت وحبيتهم كتير ..,1.0
الوان جميلة وتجربه موفقه0,1.0
نوعية جيدة وماركة ممتازة وتمتاز بنعومة وراحة أثناء اللبس وتبرز مظهرا جذابا وأنصح ذوي اللمسات الراقية الكلاسيكية,1.0
ممتازة ... ملاحظة مهمة :- أرجو عرض السلعة بالعربي حتى نجد اللون المناسب ... فليس كل من يشتري يقرأ إنجليزي ... وهذا فيه ظلم للمشتري ... وخسائر للبائع لأنني ترددت كثيرا بالشراء لعدم معرفتي الفرق ...,1.0
Very good quality,1.0
Its not 12 colors like what they said .. Just 7 and the rest are double colors,-1.0
ممتازه ورائعه وشكرا,1.0
كبيرة الحجم ولكن لا تستطيع حفظ اي شئ عليها اونقل اي ملفات,-1.0
Very good a items & good price for the all people & come very fast after ordering from your company thanks too you,1.0
منتج جيد وصغير وملائم وعملي,1.0
"ممتاز ,",1.0
- إيجابيات و سلبيات Sandisk 32GB Cruzer Blade USB Flash Drive:,1.0
"- إيجابيات و سلبيات سامسونج جالكسي نوت 3 N9000 ‫(سعة 32 جيجابايت, واي فاي الجيل الثالث, أبيض):",1.0
ممتازه جدا ورائعه والاكثر استخداما بين العالم وهذا الهاتف الاكثر مبييعا في العالم,1.0
ممتاز جدا وكل شي تحتاجه لتقنيه موجود وتصويره واضح جدا والريموت لتلفزيون والرسيفروالمكيفات جدا ممتاز وانصح به,1.0
جدا رائع ومواصفاته ايجابية,1.0
هاتف ذكى به كل المميزات المطلوبه ولا توجد فى الهواتف الغاليه و سعره  جيد جدا بالنسبه لامكانياته العاليه وانصح باقتناءه قبل ارتفاع سعره لانه منافس قوى لموديلات سامسونج جلاكسى الاخرى,1.0
ممتاز بالنسبة لسعره وامكانياته  هائلة,1.0
لو فيه فلاش بسعره ده كان هيبقى ممتاز,1.0
ممتاز جدا احب ان املك هذا الهاتف لانه يدعم شبكه cdma بس سعره مرتفع شوي ياليت يكون عليه عرض  ..افضل هذا الهاتف من ناحية حجمه المناسب,1.0
أفضل جهاز هو سوني أكسبيرا زد ون  Sony Xperia Z1 أقوم بأستخدامه دقة عالية جداً  في المميزات أنصح الجميع بأستخدامه,1.0
جهاز جيد واستخدامه سلس وسريع مع شكل انيق,1.0
جيد ورائع,1.0
افضل بائع وفقك الله للافضل و ادمها عليك نعمه,1.0
الجهاز علي سمعته  تمام وشركة جلكسي ما تجيب ألي شي جديد في جديد وخاصية دقات القلب ممتازة لمن داخل الطب أو من يفهما  والأجمل من كذا نظام البصمه بداخله أن أحافظ علي الخصوصيه,1.0
المنتج جدا رائع  وممتاز انصح اي احد استخدامه بسيط في الجوالات  انه يقتني هذا الجهاز,1.0
الجهاز بشكل عام ممتاز,1.0
اتمنى ان يصل سعره إلى اقل من 250 دينار كي اتمكن الحصول عليه ويكون ابيض اللون فهل نرى ذلك في تخفيضات الجمعة البيضاء,1.0
لقد نصحت به اصدقائي فعلاً واثنان منهم طلبا مني ان اشتريه لهم وقد فعلت وثلاثة قاموا بالشراء من سوق دوت كوم ، وكلهم شكروني لان الجهاز حقاً يستحق,1.0
فكرة الساعه الجوال فكره جدا رائعه وارى أن هذه الساعه هي الأفضل في الوقت الحالي,1.0
الجهاز رائع من جميع الجهات,1.0
جهاز جميل جداً جداً وسف اقوم بشلرائه خلال الايام القادمه ان شاء مع العلم ان لدي جهاز هواوي صغير ولاكن استخدامه جميل جداً,1.0
"ممتاز , حجمه صغير ولكن سريع جدا",1.0
الموبايل بحالة ممتازة ووصل فى وقت قياسى,1.0
السلعه  جيده الى حد ما ولكن لم اجد بعض المميزات التى فى الاعلان ولكنى سوف انصح بعض اصدقائى به على امكانيت هذا الجهاذ,-1.0
